Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
62,2.7432345891223906,1.6206658250509984,8.283498845061601,11
63,1.9798517543059064,4.178435409773569,10.365086779550813,9
64,-0.1658734227754525,0.4127060858451412,6.131394158638427,12
65,0.6791142189259414,0.6485020357833083,1.8577334671511347,9
66,2.303494234597689,-1.2608873598581376,13.831512507130936,11
67,-1.039111791794626,-1.4348627310604245,5.944808209165338,11
68,2.7236778431526285,0.9778779364806622,7.809453553777558,11
69,2.40446345065899,-1.5489525341592925,16.17090683807705,11
70,-0.711266081896446,-0.9429671432099526,3.0637647283921696,9
71,-3.348962417258794,0.5606815664955034,16.86863308574099,10
72,3.0041249396588805,-0.491807572968086,16.524581857820415,10
73,0.051792498244019394,-0.16576046380460457,4.388636504333184,10
74,-3.1232192713323865,-0.3915082313639614,9.860900189209127,11
75,4.860589273205165,0.0390354716283469,12.079284543290376,11
76,1.777718957010574,0.5144038769737964,5.142842932025283,10
77,1.7494622613897648,0.45226596354003445,9.768446036674955,10
78,-2.9970227366900293,-0.7916564083524962,7.606521501634015,9
79,-0.6277496264124728,-0.2887954749686417,5.502904271500309,13
80,-0.3554917633310466,0.4298818959190175,4.043487642785246,10
81,-0.9269558756210715,-0.9091551778573916,2.315509468487037,10
82,2.2547797972923704,0.028245298644638872,5.354527045203871,10
83,-3.1925652306983565,-0.07669968136543703,14.477032851119523,11
84,-2.2870415140576332,-0.07735633852911342,6.8335828771755445,10
85,0.4137789806439027,-0.166740028221613,3.3308738118947216,11
86,-0.47516077021135356,1.4779305678944703,12.126535852093708,12
87,0.7389460561317435,1.0851945284994993,4.774512905705768,11
88,-0.856490352542497,-0.32999216368439416,3.1293008260061668,11
89,0.16118663436645936,0.3341648270735364,3.210572561528859,9
90,1.680252701137948,0.5466306648335036,4.526758761644984,9
91,3.7717173806036777,-0.2347676503068619,7.227020443143288,9
92,0.4105342072487577,-1.1410101975088043,5.495468989701053,12
93,0.10489198750871305,0.15294093643809692,4.583546437239908,12
94,-1.6365909446625355,-2.0021788035325887,14.275431117875769,10
95,0.26976516055088506,0.10847862589286171,2.8256357316346947,9
96,2.5168933456335907,0.6722003880588469,6.01255742214288,12
97,0.8283205062269555,1.1459471140784405,7.81925458481397,10
98,-0.49557339220073904,0.2582770664358509,7.394425731527469,12
99,-14.712634489913246,-0.44320860097431425,49.06232448196889,11
