Month,Saving_Rate
2017.07,0.07867413867357222
2017.08,0.0103218217310495
2017.09,0.046039405905960916
2017.10,-0.003971945664899194
2017.11,0.024818113933137945
2017.12,0.06476304279447145
2018.01,-0.008163078861920345
2018.02,0.053023509003330194
2018.03,0.05437621135970847
2018.04,0.07286027126345343
2018.05,0.10447288859975001
2018.06,0.0574225441152442
2018.07,0.09643253199947266
2018.08,0.06989438398398648
2018.09,0.01739001558408032
2018.10,0.050937661386858415
2018.11,0.026120822381130757
2018.12,0.05070571800855916
2019.01,0.15140206006802615
2019.02,0.11542900741002902
2019.03,0.130689719643041
2019.04,0.12070420144980429
2019.05,0.07563515486964736
2019.06,0.06078423787490388
2019.07,0.07267786508619906
2019.08,0.1035706488208151
2019.09,0.06615459543081928
2019.10,0.13885717912507936
2019.11,0.09024432401359993
